t,x1,y1,x2,y2,segmentationfailed
234,3355.359477996826,3648.9315185546875,3355.3204765319824,3648.9911499023438,1
234,3355.7902030944824,3616.0080642700195,3354.825870513916,3615.811698913574,1
234,3356.220069885254,3553.046413421631,3356.211669921875,3553.047468185425,1
234,3356.615768432617,3619.190460205078,3352.2602672576904,3621.500846862793,1
234,3356.9160537719727,3552.342332839966,3356.9160537719727,3552.342332839966,1
234,3357.1276245117188,3595.6686782836914,3357.1139068603516,3598.4386825561523,1
234,3358.583938598633,3552.157684326172,3358.583938598633,3552.157684326172,1
234,3358.9507369995117,3642.905746459961,3357.948944091797,3637.769844055176,1
234,3360.0715370178223,3604.1235733032227,3360.0649070739746,3606.0652465820312,1
234,3360.127815246582,3642.5528869628906,3359.126319885254,3637.553611755371,1
234,3360.127815246582,3642.5528869628906,3359.126319885254,3637.553611755371,1
234,3360.203197479248,3632.981719970703,3359.8595237731934,3630.0524291992188,1
234,3360.4180183410645,3554.04217338562,3360.443893432617,3554.0446338653564,1
234,3360.9160652160645,3553.3423290252686,3360.916061401367,3553.342315673828,1
234,3362.601909637451,3553.155080795288,3362.584342956543,3553.1572856903076,1
234,3362.851306915283,3578.7729415893555,3361.1801376342773,3578.7317504882812,1
234,3365.226589202881,3554.900094985962,3365.462501525879,3554.910873413086,1
234,3365.2964668273926,3581.9965057373047,3369.3041801452637,3580.9984130859375,1
234,3365.9207191467285,3554.3037433624268,3365.8876342773438,3554.3115425109863,1
234,3365.9207191467285,3554.3037433624268,3365.8876342773438,3554.3115425109863,1
234,3371.304172515869,3580.9984092712402,3369.3041801452637,3580.9984130859375,1
234,3372.7657585144043,3556.0830459594727,3371.9099884033203,3555.2789993286133,1
234,3372.7657585144043,3556.0830459594727,3371.9099884033203,3555.2789993286133,1
234,3375.1576652526855,3561.5839462280273,3374.1576652526855,3558.5839462280273,1
236,3325.271852493286,3644.643684387207,3325.3910846710205,3645.9194412231445,1
236,3326.648025035858,3606.5789489746094,3327.274178504944,3606.747817993164,1
236,3329.474263191223,3656.0515060424805,3329.836357116699,3657.077392578125,1
236,3329.5150203704834,3597.3816146850586,3329.193160057068,3598.482376098633,1
236,3331.2343769073486,3620.364677429199,3332.1853551864624,3622.4418334960938,1
236,3331.296474456787,3565.996509552002,3330.296474456787,3566.996509552002,1
236,3331.697819709778,3613.6162872314453,3332.0245990753174,3613.847137451172,1
236,3333.138605117798,3617.4871978759766,3334.2142791748047,3619.043731689453,1
236,3333.138605117798,3617.4871978759766,3333.7986936569214,3617.1503143310547,1
236,3333.2523822784424,3643.6353912353516,3335.0069065093994,3643.721321105957,1
236,3333.3264865875244,3613.987953186035,3334.32758808136,3614.987762451172,1
236,3333.34029006958,3622.9173736572266,3336.1597061157227,3623.5826263427734,1
236,3333.5125188827515,3654.3311309814453,3335.512519836426,3654.3311309814453,1
236,3333.6213235855103,3592.4668045043945,3334.543860435486,3592.8930625915527,1
236,3333.9871139526367,3653.1689071655273,3335.987112045288,3653.168899536133,1
236,3334.3284845352173,3615.988136291504,3335.328498840332,3616.988121032715,1
236,3335.0585079193115,3627.288116455078,3335.8187503814697,3629.824775695801,1
236,3335.987112045288,3652.168899536133,3335.987112045288,3653.168899536133,1
236,3337.473340988159,3653.2386932373047,3337.4803009033203,3654.2368927001953,1
236,3337.512928009033,3652.3309478759766,3337.512928009033,3653.3309478759766,1
236,3337.916051864624,3599.157669067383,3342.916051864624,3599.157669067383,1
236,3337.9939670562744,3651.1652069091797,3337.9939670562744,3652.1652069091797,1
236,3339.195775985718,3625.634796142578,3338.7974605560303,3626.9460220336914,1
236,3339.5839462280273,3594.342330932617,3342.916051864624,3599.157669067383,1
236,3340.304302215576,3599.998466491699,3337.3037242889404,3600.998146057129,1
236,3341.000312805176,3551.786087036133,3342.0347576141357,3554.2374324798584,1
236,3341.0987663269043,3560.839609146118,3340.5940685272217,3561.0799255371094,1
236,3342.54695892334,3561.1437339782715,3342.98966217041,3561.926675796509,1
236,3343.343069076538,3535.9155192375183,3344.3655166625977,3539.9397163391113,1
236,3343.840356826782,3550.41814994812,3343.8251552581787,3550.24334526062,1
236,3344.2188758850098,3544.555503845215,3344.217664718628,3542.560615539551,1
236,3344.2257289886475,3546.902148246765,3344.2243423461914,3543.900315284729,1
236,3344.7147636413574,3595.9215927124023,3344.473081588745,3596.495292663574,1
236,3345.1689414978027,3653.5128784179688,3346.1689414978027,3654.5128784179688,1
236,3345.3248176574707,3651.989418029785,3346.324752807617,3652.9894638061523,1
236,3346.1593227386475,3650.1092376708984,3346.8819580078125,3650.431640625,1
236,3346.1689414978027,3655.5128784179688,3347.1689414978027,3656.5128784179688,1
236,3346.324354171753,3653.990020751953,3347.324354171753,3654.990020751953,1
236,3346.946949005127,3558.966827392578,3347.5563373565674,3559.7820987701416,1
236,3347.1689414978027,3657.5128784179688,3347.1689414978027,3656.5128784179688,1
236,3347.2100048065186,3552.7490577697754,3348.005458831787,3553.943578720093,1
236,3347.324354171753,3655.990020751953,3348.324354171753,3656.990020751953,1
236,3347.4001331329346,3653.66397857666,3348.215326309204,3654.449317932129,1
236,3347.542652130127,3645.732711791992,3348.218629837036,3645.671714782715,1
236,3347.8986530303955,3654.8193588256836,3348.8450241088867,3655.6969833374023,1
236,3347.926321029663,3662.1668395996094,3348.9964485168457,3662.0743408203125,1
236,3348.7907180786133,3656.6299438476562,3348.8450241088867,3655.6969833374023,1
236,3349.1799449920654,3654.50870513916,3350.1799449920654,3655.50870513916,1
236,3349.3092670440674,3651.0302658081055,3350.0613536834717,3651.428352355957,1
236,3350.1815395355225,3656.5087127685547,3351.181541442871,3657.5087127685547,1
236,3350.2602672576904,3629.500846862793,3352.1446571350098,3629.706497192383,1
236,3350.277416229248,3601.859046936035,3350.8146057128906,3601.821403503418,1
236,3350.2972660064697,3626.9974670410156,3353.5817108154297,3626.340057373047,1
236,3351.3379707336426,3651.919288635254,3352.3379821777344,3652.9192810058594,1
236,3352.1191902160645,3596.7366256713867,3351.9520683288574,3598.1548080444336,1
236,3352.3351402282715,3654.9213333129883,3353.335102081299,3655.9213104248047,1
236,3352.955394744873,3556.6561031341553,3353.5578689575195,3556.918260574341,1
236,3354.9160537719727,3560.342332839966,3356.9160537719727,3561.342332839966,1
236,3355.198101043701,3592.1633644104004,3357.4498023986816,3593.8166885375977,1
236,3355.948944091797,3645.769844055176,3356.9588356018066,3649.035369873047,1
236,3356.191307067871,3610.5576095581055,3356.210968017578,3607.5211334228516,1
236,3356.583938598633,3560.157684326172,3358.583938598633,3561.157684326172,1
236,3357.126319885254,3645.553611755371,3358.132167816162,3648.555709838867,1
236,3357.637233734131,3593.6453132629395,3357.4498023986816,3593.8166885375977,1
236,3358.010768890381,3627.555351257324,3358.711112976074,3630.500358581543,1
236,3358.443893432617,3562.0446338653564,3360.446907043457,3563.0453605651855,1
236,3358.916061401367,3561.342315673828,3360.916061401367,3562.342315673828,1
236,3360.584342956543,3561.1572856903076,3362.5839500427246,3562.157663345337,1
236,3363.462501525879,3562.910873413086,3360.446907043457,3563.0453605651855,1
238,3326.274178504944,3615.747817993164,3325.9519381523132,3615.608222961426,1
238,3327.3604946136475,3620.045944213867,3326.5716981887817,3620.29833984375,1
238,3328.193160057068,3607.482376098633,3328.577718734741,3606.739990234375,1
238,3328.836357116699,3666.077392578125,3328.645224571228,3665.041213989258,1
238,3329.296474456787,3575.996509552002,3332.296474456787,3574.996509552002,1
238,3331.1562728881836,3625.57430267334,3331.1606397628784,3626.5823822021484,1
238,3332.1596689224243,3630.5826873779297,3332.1596689224243,3631.5826873779297,1
238,3332.3409729003906,3628.9170989990234,3332.3409729003906,3629.9170989990234,1
238,3332.7986936569214,3626.1503143310547,3331.9810857772827,3624.6651458740234,1
238,3333.2142791748047,3628.043731689453,3333.227433204651,3629.135467529297,1
238,3333.543860435486,3601.8930625915527,3332.1528730392456,3601.5873794555664,1
238,3334.512519836426,3663.3311309814453,3332.5125188827515,3663.3311309814453,1
238,3334.9888095855713,3664.062141418457,3334.752332687378,3663.1640701293945,1
238,3335.048406600952,3643.1944732666016,3335.0566844940186,3644.060203552246,1
238,3335.1575870513916,3651.583984375,3335.148838043213,3651.5953521728516,1
238,3335.296474456787,3574.996509552002,3332.296474456787,3574.996509552002,1
238,3335.3403282165527,3630.9173126220703,3335.3403282165527,3631.9173126220703,1
238,3336.055908203125,3649.055290222168,3336.042802810669,3649.184585571289,1
238,3336.3037242889404,3609.998146057129,3340.304304122925,3608.998466491699,1
238,3336.4803009033203,3663.2368927001953,3336.473358154297,3662.238670349121,1
238,3336.512928009033,3662.3309478759766,3336.512928009033,3661.3309478759766,1
238,3336.9939670562744,3661.1652069091797,3336.9939670562744,3660.1652069091797,1
238,3337.7974605560303,3635.9460220336914,3338.280336380005,3634.8162231445312,1
238,3337.8506870269775,3639.115089416504,3338.8703804016113,3638.0610580444336,1
238,3341.606496810913,3659.9738006591797,3341.321798324585,3659.011260986328,1
238,3341.7578926086426,3659.353240966797,3341.321798324585,3659.011260986328,1
238,3342.028787612915,3552.259457588196,3342.0287494659424,3554.259506225586,1
238,3343.1797637939453,3659.5165634155273,3343.1694145202637,3659.513053894043,1
238,3343.217664718628,3551.560615539551,3343.217632293701,3553.5605392456055,1
238,3343.2243423461914,3552.900315284729,3343.2243041992188,3554.900411605835,1
238,3343.473081588745,3605.495292663574,3345.1185245513916,3604.77978515625,1
238,3344.168909072876,3661.5128860473633,3344.168909072876,3661.5128860473633,1
238,3344.33087348938,3659.987159729004,3344.3308601379395,3659.9871673583984,1
238,3344.3457641601562,3553.7905893325806,3344.3462657928467,3555.790771484375,1
238,3345.1689414978027,3663.5128784179688,3345.1689414978027,3663.5128784179688,1
238,3345.324752807617,3661.9894638061523,3345.324752807617,3661.9894638061523,1
238,3346.104211807251,3559.1345596313477,3345.8484745025635,3556.017942428589,1
238,3346.1689414978027,3665.5128784179688,3346.1689414978027,3665.5128784179688,1
238,3346.324354171753,3663.990020751953,3346.324354171753,3663.990020751953,1
238,3347.005458831787,3562.943578720093,3346.8387298583984,3561.995183944702,1
238,3347.215326309204,3663.449317932129,3347.1570739746094,3663.3247604370117,1
238,3347.218629837036,3654.671714782715,3346.7287788391113,3653.776527404785,1
238,3347.218629837036,3654.671714782715,3346.7287788391113,3653.776527404785,1
238,3347.324354171753,3665.990020751953,3347.324354171753,3665.990020751953,1
238,3347.8450241088867,3664.6969833374023,3347.833263397217,3664.6691360473633,1
238,3348.177677154541,3662.509002685547,3348.177677154541,3662.5090103149414,1
238,3348.32444190979,3667.9911041259766,3348.3239517211914,3667.992385864258,1
238,3348.578266143799,3659.6611862182617,3348.7302627563477,3658.6331176757812,1
238,3349.0613536834717,3660.428352355957,3349.049705505371,3660.1551971435547,1
238,3349.1799449920654,3664.50870513916,3349.1799449920654,3664.50870513916,1
238,3349.8146057128906,3610.821403503418,3349.664764404297,3610.355857849121,1
238,3350.108455657959,3660.6076126098633,3350.12149810791,3660.602523803711,1
